**CloudWatch Logs Insights**    
region: us-west-2    
log-group-names: /aws/lambda/kmullaney-no-outbound-vpc-nodejs18x    
start-time: -3600s    
end-time: 0s    
query-string:
  ```
  filter @logStream = '2024/02/02/[$LATEST]f743ae2e9ce5480eb03e618867f89b3f'
 | fields @timestamp, @message
 | sort desc
  ```
---
| @timestamp | @message |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.607Z","msg":"Wrapping \"resolveSrv\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.607Z","msg":"Replacing \"resolveSrv\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.607Z","msg":"Wrapping \"resolveTxt\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.607Z","msg":"Replacing \"resolveTxt\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.607Z","msg":"Wrapping \"reverse\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.607Z","msg":"Replacing \"reverse\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Wrapping 30 properties on nodule.","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Wrapping \"rename\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Replacing \"rename\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Wrapping \"truncate\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Replacing \"truncate\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Wrapping \"chown\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Replacing \"chown\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Wrapping \"lchown\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Replacing \"lchown\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Wrapping \"fchown\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Replacing \"fchown\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Wrapping \"chmod\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Replacing \"chmod\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":20,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Not wrapping missing property \"lchmod\"","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Wrapping \"fchmod\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Replacing \"fchmod\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Wrapping \"stat\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 18:03:32.667 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.17.165","pid":16,"time":"2024-02-02T18:03:32.608Z","msg":"Replacing \"stat\" with wrapped version","component":"Shim","module":"fs"} |
